datetime,condo,focal_id,sex,behavior,grid_cell,cell_location,partner_id,partner_interaction
2018-06-27T08:31:00Z,3B,2N6,M,S,B08,C,,
2018-06-27T08:31:00Z,3B,2AM,M,S,B09,C,,
2018-06-27T08:32:00Z,3B,3HN,F,S,B10,B,3KF,Touch Partners
2018-06-27T08:32:00Z,3B,3KF,F,S,B10,B,3HN,Touch Partners
2018-06-27T08:32:00Z,3B,3KF,F,S,B10,B,3AN,5 CM Partners
2018-06-27T08:32:00Z,3B,3AN,F,G,B10,B,3KF,5 CM Partners
2018-06-27T08:32:00Z,3B,3AN,F,G,B10,B,2VV,Mating Partners
2018-06-27T08:32:00Z,3B,2VV,M,G,B10,B,3AN,Mating Partners
2018-06-27T08:32:00Z,3B,2VV,M,G,B10,B,3KF,5 CM Partners
2018-06-27T08:32:00Z,3B,3KF,F,S,B10,B,2VV,5 CM Partners
2018-06-27T08:32:00Z,3B,3HN,F,S,B10,B,2VV,5 CM Partners
2018-06-27T08:32:00Z,3B,2VV,M,G,B10,B,3HN,5 CM Partners
2018-06-27T08:32:00Z,3B,3HN,F,S,B10,B,3AN,5 CM Partners
2018-06-27T08:32:00Z,3B,3AN,F,G,B10,B,3HN,5 CM Partners
2018-06-27T08:35:00Z,3B,3BM,F,S,B18,T,,
2018-06-27T08:35:00Z,3B,2VX,M,S,B18,C,,
2018-06-27T08:36:00Z,3B,UKM,M,S,C09,C,,
2018-06-27T08:38:00Z,3B,2SZ,M,S,W,,,
2018-06-27T08:40:00Z,3B,3VA,F,S,W,,,
2018-06-27T08:40:00Z,3B,3KW,F,S,W,,,
2018-06-27T14:23:00Z,1B,2N9,M,S,A01,B,2F2,5 CM Partners
2018-06-27T14:24:00Z,1B,2F2,M,S,A02,C,2N9,5 CM Partners
2018-06-27T14:25:00Z,1B,3XB,F,S,A02,B,,
2018-06-27T14:25:00Z,1B,3AP,F,S,A02,E,,
2018-06-27T14:26:00Z,1B,2SS,M,S,A13,C,,
2018-06-27T14:27:00Z,1B,2OO,M,S,A17,B,2VN,5 CM Partners
2018-06-27T14:28:00Z,1B,2VN,M,CRT,A18,C,2OO,5 CM Partners
2018-06-27T14:28:00Z,1B,2VN,M,CRT,A18,C,3SM,Mating Partners
2018-06-27T14:28:00Z,1B,3SM,F,CRT,A18,C,2VN,Mating Partners
2018-06-27T14:28:00Z,1B,3SM,F,CRT,A18,C,2OO,5 CM Partners
2018-06-27T14:28:00Z,1B,2OO,M,S,A17,B,3SM,5 CM Partners
2018-06-27T14:29:00Z,1B,3VN,F,S,A18,C,,
2018-06-27T14:30:00Z,1B,3LV,F,S,B01,C,,
2018-06-27T14:30:00Z,1B,3OS,F,S,B01,B,,
2018-06-27T14:31:00Z,1B,2WB,M,S,B02,C,,
2018-06-27T14:32:00Z,1B,3LN,F,S,B09,B,,
2018-06-27T14:33:00Z,1B,2TB,M,G,B10,B,3AY,Mating Partners
2018-06-27T14:33:00Z,1B,3AY,F,G,B10,B,2TB,Mating Partners
2018-06-27T14:35:00Z,1B,2OT,M,CRT,B18,T,3V6,Mating Partners
2018-06-27T14:35:00Z,1B,3V6,F,CRT,B18,T,2OT,Mating Partners
2018-06-27T14:35:00Z,1B,3OL,F,S,C18,T,,
2018-06-27T14:36:00Z,1B,2V9,M,S,M,,,
2018-06-27T14:36:00Z,1B,2BH,M,S,M,,,
2018-06-27T14:36:00Z,1B,3XN,F,S,LEG,,,
2018-06-27T14:36:00Z,1B,2S9,M,S,W,,,
2018-06-27T14:36:00Z,1B,3LP,F,S,W,,,
2018-06-27T14:36:00Z,1B,2WV,M,S,M,,,
2018-06-27T14:38:00Z,1B,2O7,M,S,M,,,
2018-06-27T14:40:00Z,1B,3LS,F,G,M,,2A3,Mating Partners
2018-06-27T14:40:00Z,1B,2A3,M,G,M,,3LS,Mating Partners
2018-06-27T14:59:00Z,1A,2VA,M,S,A01,B,3VO,5 CM Partners
2018-06-27T14:59:00Z,1A,3VO,F,S,A01,T,2VA,5 CM Partners
2018-06-27T15:00:00Z,1A,2S3,M,S,A03,C,,
2018-06-27T15:00:00Z,1A,3TX,F,S,A09,C,UKM,5 CM Partners
2018-06-27T15:00:00Z,1A,UKM,M,S,A10,C,3TX,5 CM Partners
2018-06-27T15:01:00Z,1A,2K6,M,S,A14,C,,
2018-06-27T15:02:00Z,1A,3XY,F,S,A15,B,2AN,5 CM Partners
2018-06-27T15:02:00Z,1A,2AN,M,S,A15,B,3XY,5 CM Partners
2018-06-27T15:02:00Z,1A,3B6,F,S,A15,B,,
2018-06-27T15:03:00Z,1A,2PF,M,S,A16,C,,
2018-06-27T15:04:00Z,1A,3WS,F,S,A17,B,,
2018-06-27T15:05:00Z,1A,2PX,M,S,B16,C,,
2018-06-27T15:06:00Z,1A,3W7,F,L,C06,E,3TF,5 CM Partners
2018-06-27T15:06:00Z,1A,3TF,F,S,C06,B,3W7,5 CM Partners
2018-06-27T15:07:00Z,1A,2L9,M,S,C08,C,,
2018-06-27T15:08:00Z,1A,3PT,F,L,C10,B,,
2018-06-27T15:10:00Z,1A,2LN,M,S,C12,B,,
2018-06-27T15:11:00Z,1A,3TH,F,S,C14,T,,
2018-06-27T15:12:00Z,1A,2LP,M,S,C16,B,3MO,5 CM Partners
2018-06-27T15:12:00Z,1A,3MO,F,S,C16,B,2LP,5 CM Partners
2018-06-27T15:13:00Z,1A,2BK,M,S,W,,,
2018-06-27T15:13:00Z,1A,2PW,M,S,M,,,
2018-06-27T15:14:00Z,1A,2A7,M,S,M,,,
2018-06-27T15:14:00Z,1A,3VV,F,S,LEG,,,
2018-06-27T15:14:00Z,1A,3LA,F,S,M,,,
2018-06-27T15:25:00Z,2A,2LA,M,S,A01,C,,
2018-06-27T15:25:00Z,2A,2OM,M,S,A01,C,,
2018-06-27T15:26:00Z,2A,2PN,M,M,A05,C,,
2018-06-27T15:26:00Z,2A,3NS,F,S,A05,E,,
2018-06-27T15:27:00Z,2A,2FB,M,S,A05,C,,
2018-06-27T15:28:00Z,2A,2NW,M,S,A06,C,,
2018-06-27T15:28:00Z,2A,3SA,F,M,A07,T,,
2018-06-27T15:29:00Z,2A,2HW,M,M,A11,T,3ZW,5 CM Partners
2018-06-27T15:28:00Z,2A,3NM,F,S,A10,C,,
2018-06-27T15:29:00Z,2A,3ZW,F,M,A11,B,2HW,5 CM Partners
2018-06-27T15:30:00Z,2A,2MW,M,S,A17,E,,
2018-06-27T15:30:00Z,2A,3SO,F,L,A17,E,2MF,5 CM Partners
2018-06-27T15:33:00Z,2A,2MF,M,S,A17,E,3SO,5 CM Partners
2018-06-27T15:33:00Z,2A,3KV,F,S,A17,B,,
2018-06-27T15:25:00Z,2A,3S2,F,S,C02,B,,
2018-06-27T15:35:00Z,2A,3AT,F,S,C04,B,,
2018-06-27T15:36:00Z,2A,2L6,M,S,LEG,,,
2018-06-27T15:36:00Z,2A,3A6,F,S,LEG,,,
2018-06-27T15:39:00Z,2A,2NB,M,S,W,,,
2018-06-27T15:41:00Z,2B,UKM,M,S,A01,C,,
2018-06-27T15:42:00Z,2B,2SW,M,S,A01,B,,
2018-06-27T15:43:00Z,2B,UKF,F,S,A02,C,,
2018-06-27T15:45:00Z,2B,3M6,F,S,A02,C,,
2018-06-27T15:46:00Z,2B,2PZ,M,S,A07,C,,
2018-06-27T15:47:00Z,2B,2HL,M,S,A09,B,,
2018-06-27T15:48:00Z,2B,3YX,F,S,A15,C,,
2018-06-27T15:48:00Z,2B,3TW,F,S,A11,C,,
2018-06-27T15:49:00Z,2B,2T9,M,G,A18,B,3WK,Mating Partners
2018-06-27T15:49:00Z,2B,3WK,F,G,A18,B,2T9,Mating Partners
2018-06-27T15:50:00Z,2B,2NM,M,M,A18,B,,
2018-06-27T15:51:00Z,2B,2HF,M,M,B01,B,,
2018-06-27T15:51:00Z,2B,2SL,M,S,B01,B,,
2018-06-27T15:51:00Z,2B,3OA,F,S,B01,B,,
2018-06-27T15:53:00Z,2B,3VM,F,S,B02,B,,
2018-06-27T15:54:00Z,2B,3S7,F,S,B09,B,,
2018-06-27T15:55:00Z,2B,2BN,M,G,C02,C,3TK,Mating Partners
2018-06-27T15:55:00Z,2B,3TK,F,G,C02,C,2BN,Mating Partners
2018-06-27T15:56:00Z,2B,3MN,F,S,C09,C,,
2018-06-27T15:57:00Z,2B,UKF,F,S,C18,B,,
2018-06-27T15:58:00Z,2B,2S2,M,S,M,,,
2018-06-27T15:58:00Z,2B,3BK,F,S,M,,2V7,5 CM Partners
2018-06-27T15:58:00Z,2B,2V7,M,S,M,,3BK,5 CM Partners
2018-06-27T15:59:00Z,2B,3X6,F,S,M,,,
2018-06-27T16:10:00Z,3A,2VB,M,G,A01,B,3TZ,Mating Partners
2018-06-27T16:10:00Z,3A,3TZ,F,G,A01,B,2VB,Mating Partners
2018-06-27T16:11:00Z,3A,3OK,F,L,A03,B,2PB,5 CM Partners
2018-06-27T16:11:00Z,3A,2PB,M,S,A03,B,3OK,5 CM Partners
2018-06-27T16:11:00Z,3A,2PB,M,S,A03,B,3TM,5 CM Partners
2018-06-27T16:11:00Z,3A,3TM,F,S,A03,B,2PB,5 CM Partners
2018-06-27T16:11:00Z,3A,3TM,F,S,A03,B,3OK,5 CM Partners
2018-06-27T16:11:00Z,3A,3OK,F,L,A03,B,3TM,5 CM Partners
2018-06-27T16:12:00Z,3A,3MM,F,S,A05,B,3PF,5 CM Partners
2018-06-27T16:12:00Z,3A,3PF,F,M,A05,C,3MM,5 CM Partners
2018-06-27T16:13:00Z,3A,2P3,M,S,A09,B,,
2018-06-27T16:15:00Z,3A,3XH,F,S,A11,B,,
2018-06-27T16:14:00Z,3A,2VL,M,S,A15,B,2F7,5 CM Partners
2018-06-27T16:16:00Z,3A,2F7,M,S,A15,B,2VL,5 CM Partners
2018-06-27T16:16:00Z,3A,2F7,M,S,A15,B,3T3,Touch Partners
2018-06-27T16:16:00Z,3A,3T3,F,M,A15,B,2F7,Touch Partners
2018-06-27T16:16:00Z,3A,3T3,F,M,A15,B,2VL,5 CM Partners
2018-06-27T16:14:00Z,3A,2VL,M,S,A15,B,3T3,5 CM Partners
2018-06-27T16:16:00Z,3A,3XV,F,S,A13,B,,
2018-06-27T16:17:00Z,3A,3P7,F,S,A17,B,,
2018-06-27T16:18:00Z,3A,3H6,F,S,A14,C,,
2018-06-27T16:20:00Z,3A,3VK,F,S,M,,,
2018-06-27T16:26:00Z,3A,2VF,M,S,C02,B,,
2018-06-27T16:27:00Z,3A,3F2,F,S,C10,B,2VS,5 CM Partners
2018-06-27T16:27:00Z,3A,2VS,M,S,C10,B,3F2,5 CM Partners
2018-06-27T16:27:00Z,3A,2VS,M,S,C10,B,3AM,5 CM Partners
2018-06-27T16:27:00Z,3A,3AM,F,S,C10,B,2VS,5 CM Partners
2018-06-27T16:27:00Z,3A,3AM,F,S,C10,B,3F2,5 CM Partners
2018-06-27T16:27:00Z,3A,3F2,F,S,C10,B,3AM,5 CM Partners
2018-06-27T16:28:00Z,3A,3WP,F,S,C12,B,,
2018-06-27T16:29:00Z,3A,3OV,F,M,C18,C,,
2018-06-27T16:30:00Z,3A,2NT,M,S,M,,,
2018-06-27T16:36:00Z,3B,3KW,F,M,LEG,,,
2018-06-27T16:38:00Z,3B,2SY,M,S,A17,C,,
2018-06-27T16:38:00Z,3B,UKM,M,S,A17,B,,
2018-06-27T16:39:00Z,3B,3MW,F,S,A18,B,,
2018-06-27T16:39:00Z,3B,3MB,F,S,A17,C,3OW,5 CM Partners
2018-06-27T16:39:00Z,3B,3OW,F,S,A17,C,3MB,5 CM Partners
2018-06-27T16:40:00Z,3B,3WA,F,S,A18,B,,
2018-06-27T16:41:00Z,3B,3PZ,F,S,B01,B,,
2018-06-27T16:42:00Z,3B,2BY,M,S,B02,B,,
2018-06-27T16:45:00Z,3B,2N6,M,S,B09,B,,
2018-06-27T16:45:00Z,3B,2VV,M,S,B09,C,,
2018-06-27T16:47:00Z,3B,3KF,F,S,B10,B,3V9,5 CM Partners
2018-06-27T16:48:00Z,3B,3V9,F,S,B10,B,3KF,5 CM Partners
2018-06-27T16:48:00Z,3B,3V9,F,S,B10,B,3AN,5 CM Partners
2018-06-27T16:48:00Z,3B,3AN,F,S,B10,B,3V9,5 CM Partners
2018-06-27T16:49:00Z,3B,3BM,F,S,B18,B,,
2018-06-27T16:49:00Z,3B,3B2,F,S,C01,T,,
2018-06-27T16:50:00Z,3B,2MT,M,CRT,C09,B,3HN,Mating Partners
2018-06-27T16:50:00Z,3B,3HN,F,CRT,C09,B,2MT,Mating Partners
2018-06-27T16:50:00Z,3B,2VX,M,S,LEG,,,
2018-06-27T16:51:00Z,3B,2WK,M,S,M,,,
2018-06-27T16:51:00Z,3B,3VA,F,S,M,,,
2018-06-27T16:52:00Z,3B,3XF,F,S,M,,,
2018-06-27T16:52:00Z,3B,2SZ,M,S,M,,,
2018-06-27T16:52:00Z,3B,2WT,M,S,M,,,
2018-06-27T14:26:00Z,6B,3WL,F,S,A02,B,3PS,5 CM Partners
2018-06-27T14:26:00Z,6B,3PS,F,S,A02,B,3WL,5 CM Partners
2018-06-27T14:28:00Z,6B,3NF,F,S,B17,B,,
2018-06-27T14:28:00Z,6B,3XA,F,S,B17,C,,
2018-06-27T14:29:00Z,6B,3PL,F,S,B09,C,,
2018-06-27T14:30:00Z,6B,3TL,F,S,C01,B,3VX,5 CM Partners
2018-06-27T14:30:00Z,6B,3VX,F,S,C01,B,3TL,5 CM Partners
2018-06-27T14:30:00Z,6B,3VX,F,S,C01,B,2WO,5 CM Partners
2018-06-27T14:30:00Z,6B,2WO,M,S,C01,B,3VX,5 CM Partners
2018-06-27T14:30:00Z,6B,2WO,M,S,C01,B,3TL,5 CM Partners
2018-06-27T14:30:00Z,6B,3TL,F,S,C01,B,2WO,5 CM Partners
2018-06-27T14:31:00Z,6B,2F9,M,S,C18,C,,
2018-06-27T14:31:00Z,6B,3KK,F,S,W,,,
2018-06-27T14:32:00Z,6B,3KP,F,S,M,,,
2018-06-27T14:33:00Z,6B,3OP,F,S,M,,,
2018-06-27T14:33:00Z,6B,2FW,M,S,LEG,,,
2018-06-27T14:33:00Z,6B,2MO,M,S,M,,,
2018-06-27T14:34:00Z,6B,2PA,M,S,W,,,
2018-06-27T14:35:00Z,6A,2BO,M,S,LEG,,,
2018-06-27T14:39:00Z,6A,2H7,M,S,M,,,
2018-06-27T14:40:00Z,6A,3SS,F,S,A01,B,,
2018-06-27T14:41:00Z,6A,2PL,M,S,A03,C,,
2018-06-27T15:00:00Z,6A,2KV,M,CRT,A07,B,3FO,Mating Partners
2018-06-27T15:00:00Z,6A,3FO,F,CRT,A07,B,2KV,Mating Partners
2018-06-27T15:01:00Z,6A,3M7,F,S,M,,,
2018-06-27T15:03:00Z,6A,2HH,M,S,A09,C,,
2018-06-27T15:05:00Z,6A,3HK,F,S,A11,B,3W6,Touch Partners
2018-06-27T15:05:00Z,6A,3W6,F,S,A11,B,3HK,Touch Partners
2018-06-27T15:05:00Z,6A,3W6,F,S,A11,B,3O3,5 CM Partners
2018-06-27T15:05:00Z,6A,3O3,F,S,A11,B,3W6,5 CM Partners
2018-06-27T15:05:00Z,6A,3O3,F,S,A11,B,3HK,5 CM Partners
2018-06-27T15:05:00Z,6A,3HK,F,S,A11,B,3O3,5 CM Partners
2018-06-27T15:05:00Z,6A,2P2,M,S,A11,C,,
2018-06-27T15:06:00Z,6A,2MA,M,S,A13,C,3WM,5 CM Partners
2018-06-27T15:06:00Z,6A,3WM,F,S,A13,C,2MA,5 CM Partners
2018-06-27T15:07:00Z,6A,3K2,F,S,A15,B,,
2018-06-27T15:07:00Z,6A,2OW,M,S,A13,C,,
2018-06-27T15:08:00Z,6A,3FZ,F,S,A17,B,,
2018-06-27T15:11:00Z,6A,2N2,M,S,A12,C,,
2018-06-27T15:11:00Z,6A,2VM,M,S,,,,
2018-06-27T15:13:00Z,6A,2MB,M,S,A16,C,3V3,5 CM Partners
2018-06-27T15:13:00Z,6A,3V3,F,S,A16,C,2MB,5 CM Partners
2018-06-27T15:13:00Z,6A,3V3,F,S,A16,C,2KS,Touch Partners
2018-06-27T15:13:00Z,6A,2KS,M,S,A16,C,3V3,Touch Partners
2018-06-27T15:13:00Z,6A,2KS,M,S,A16,C,2MB,5 CM Partners
2018-06-27T15:13:00Z,6A,2MB,M,S,A16,C,2KS,5 CM Partners
2018-06-27T15:16:00Z,6A,2KM,M,S,W,,,
2018-06-27T15:17:00Z,6A,UKF,F,S,W,,,
2018-06-27T15:18:00Z,6A,2FT,M,S,LEG,,,
2018-06-27T15:19:00Z,6A,3TT,F,S,LEG,,,
2018-06-27T15:19:00Z,6A,3LO,F,S,M,,,
2018-06-27T15:20:00Z,6A,2FP,M,S,W,,,
2018-06-27T15:20:00Z,6A,3HX,F,S,M,,,
2018-06-27T15:21:00Z,6A,2VY,M,S,W,,,
2018-06-27T15:29:00Z,5B,2T6,M,G,A01,B,3NA,Mating Partners
2018-06-27T15:29:00Z,5B,3NA,F,G,A01,B,2T6,Mating Partners
2018-06-27T15:29:00Z,5B,3NA,F,G,A01,B,3NH,5 CM Partners
2018-06-27T15:29:00Z,5B,3NH,F,S,A01,B,3NA,5 CM Partners
2018-06-27T15:29:00Z,5B,3NH,F,S,A01,B,2T6,5 CM Partners
2018-06-27T15:29:00Z,5B,2T6,M,G,A01,B,3NH,5 CM Partners
2018-06-27T15:30:00Z,5B,2NK,M,M,A09,B,3YB,Touch Partners
2018-06-27T15:30:00Z,5B,3YB,F,S,A09,B,2NK,Touch Partners
2018-06-27T15:30:00Z,5B,3YB,F,S,A09,B,3FM,Touch Partners
2018-06-27T15:30:00Z,5B,3FM,F,S,A09,B,3YB,Touch Partners
2018-06-27T15:30:00Z,5B,3FM,F,S,A09,B,2NK,Touch Partners
2018-06-27T15:30:00Z,5B,2NK,M,M,A09,B,3FM,Touch Partners
2018-06-27T15:30:00Z,5B,3AW,F,L,B10,E,2MH,5 CM Partners
2018-06-27T15:30:00Z,5B,3AW,F,L,B10,E,3LH,5 CM Partners
2018-06-27T15:32:00Z,5B,2BV,M,S,A09,C,,
2018-06-27T15:32:00Z,5B,3O6,F,S,A10,B,,
2018-06-27T15:33:00Z,5B,3LX,F,S,A17,C,,
2018-06-27T15:34:00Z,5B,3NK,F,M,A17,T,2VP,5 CM Partners
2018-06-27T15:34:00Z,5B,2VP,M,S,A17,B,3NK,5 CM Partners
2018-06-27T15:34:00Z,5B,2HK,M,S,B18,B,,
2018-06-27T15:37:00Z,5B,3OB,F,M,B10,B,2MH,5 CM Partners
2018-06-27T15:37:00Z,5B,2MH,M,S,B10,B,3OB,5 CM Partners
2018-06-27T15:37:00Z,5B,2MH,M,S,B10,B,3LH,5 CM Partners
2018-06-27T15:37:00Z,5B,3LH,F,M,B10,B,2MH,5 CM Partners
2018-06-27T15:37:00Z,5B,3LH,F,M,B10,B,3OB,5 CM Partners
2018-06-27T15:37:00Z,5B,3OB,F,M,B10,B,3LH,5 CM Partners
2018-06-27T15:37:00Z,5B,2MH,M,S,B10,B,3AW,5 CM Partners
2018-06-27T15:37:00Z,5B,3LH,F,M,B10,B,3AW,5 CM Partners
2018-06-27T15:38:00Z,5B,2MP,M,S,B01,B,3TN,5 CM Partners
2018-06-27T15:38:00Z,5B,3TN,F,S,B01,B,2MP,5 CM Partners
2018-06-27T15:38:00Z,5B,3SY,F,S,C01,B,2AV,5 CM Partners
2018-06-27T15:38:00Z,5B,2AV,M,S,C01,B,3SY,5 CM Partners
2018-06-27T15:38:00Z,5B,2AV,M,S,C01,B,3N3,Touch Partners
2018-06-27T15:38:00Z,5B,3N3,F,S,C01,B,2AV,Touch Partners
2018-06-27T15:38:00Z,5B,3N3,F,S,C01,B,3SY,5 CM Partners
2018-06-27T15:38:00Z,5B,3SY,F,S,C01,B,3N3,5 CM Partners
2018-06-27T15:40:00Z,5B,2AY,M,S,C02,B,,
2018-06-27T15:42:00Z,5B,2NN,M,S,M,,,
2018-06-27T15:43:00Z,5B,3OH,F,S,M,,,
2018-06-27T15:43:00Z,5B,2WP,M,S,M,,,
2018-06-27T15:45:00Z,5B,2B7,M,S,LEG,,,
2018-06-27T15:45:00Z,5B,2MS,M,S,LEG,,,
2018-06-27T15:48:00Z,5A,2AF,M,S,A01,B,,
2018-06-27T15:49:00Z,5A,3SX,F,L,A03,B,,
2018-06-27T15:49:00Z,5A,3M2,F,S,A03,B,,
2018-06-27T15:50:00Z,5A,2MV,M,S,A07,B,,
2018-06-27T15:51:00Z,5A,3NO,F,S,A09,C,,
2018-06-27T15:51:00Z,5A,2BF,M,S,A11,C,,
2018-06-27T15:52:00Z,5A,2MZ,M,CRT,A17,B,3K3,Mating Partners
2018-06-27T15:52:00Z,5A,3K3,F,CRT,A17,B,2MZ,Mating Partners
2018-06-27T15:53:00Z,5A,3BV,F,S,C06,B,,
2018-06-27T15:53:00Z,5A,2TT,M,S,C06,C,,
2018-06-27T15:54:00Z,5A,3WH,F,S,C08,C,,
2018-06-27T15:54:00Z,5A,3P2,F,S,C10,B,,
2018-06-27T15:55:00Z,5A,3BP,F,S,C12,B,,
2018-06-27T15:55:00Z,5A,2TX,M,S,C14,B,,
2018-06-27T15:56:00Z,5A,2PT,M,S,C16,B,2K2,5 CM Partners
2018-06-27T15:56:00Z,5A,2K2,M,S,C16,B,2PT,5 CM Partners
2018-06-27T15:57:00Z,5A,2TK,M,S,C18,B,,
2018-06-27T15:58:00Z,5A,3OF,F,S,M,,,
2018-06-27T15:59:00Z,5A,2VZ,M,S,M,,3OZ,5 CM Partners
2018-06-27T15:59:00Z,5A,3OZ,F,S,M,,2VZ,5 CM Partners
2018-06-27T15:59:00Z,5A,3ON,F,M,M,,,
2018-06-27T15:59:00Z,5A,3SP,F,S,M,,,
2018-06-27T16:00:00Z,5A,2M7,M,S,M,,,
2018-06-27T16:00:00Z,5A,3OO,F,S,M,,,
2018-06-27T16:03:00Z,4B,2KA,M,S,A01,C,,
2018-06-27T16:04:00Z,4B,2ML,M,S,A02,B,,
2018-06-27T16:05:00Z,4B,3WW,F,S,A09,B,,
2018-06-27T16:05:00Z,4B,2BX,M,S,A10,C,,
2018-06-27T16:06:00Z,4B,2HV,M,S,A18,B,,
2018-06-27T16:08:00Z,4B,3P6,F,S,C01,C,,
2018-06-27T16:09:00Z,4B,2VK,M,S,B10,C,,
2018-06-27T16:09:00Z,4B,2TV,M,S,B10,C,,
2018-06-27T16:10:00Z,4B,3KH,F,S,C09,B,,
2018-06-27T16:11:00Z,4B,3KT,F,S,C10,B,2A6,5 CM Partners
2018-06-27T16:12:00Z,4B,2A6,M,M,C10,B,3KT,5 CM Partners
2018-06-27T16:12:00Z,4B,2A6,M,M,C10,B,3FW,5 CM Partners
2018-06-27T16:12:00Z,4B,3FW,F,S,C10,B,2A6,5 CM Partners
2018-06-27T16:12:00Z,4B,3FW,F,S,C10,B,3KT,5 CM Partners
2018-06-27T16:12:00Z,4B,3KT,F,S,C10,B,3FW,5 CM Partners
2018-06-27T16:13:00Z,4B,2SF,M,S,M,,,
2018-06-27T16:14:00Z,4B,2BL,M,S,M,,,
2018-06-27T16:14:00Z,4B,3K9,F,S,M,,,
2018-06-27T16:15:00Z,4B,3F7,F,S,M,,,
2018-06-27T16:18:00Z,4A,3LF,F,S,A01,T,,
2018-06-27T16:18:00Z,4A,3HZ,F,S,A01,B,,
2018-06-27T16:18:00Z,4A,3XL,F,S,A02,C,,
2018-06-27T16:19:00Z,4A,2NH,M,S,A03,C,2V6,5 CM Partners
2018-06-27T16:19:00Z,4A,2NH,M,S,A03,C,3HY,5 CM Partners
2018-06-27T16:19:00Z,4A,2NH,M,S,A03,C,3N6,5 CM Partners
2018-06-27T16:19:00Z,4A,2NH,M,S,A03,C,2T2,5 CM Partners
2018-06-27T16:19:00Z,4A,2NH,M,S,A03,C,2OV,5 CM Partners
2018-06-27T16:19:00Z,4A,2V6,M,G,A03,C,3HY,Mating Partners
2018-06-27T16:19:00Z,4A,2V6,M,G,A03,C,2NH,5 CM Partners
2018-06-27T16:19:00Z,4A,2V6,M,G,A03,C,3N6,5 CM Partners
2018-06-27T16:19:00Z,4A,2V6,M,G,A03,C,2T2,5 CM Partners
2018-06-27T16:19:00Z,4A,2V6,M,G,A03,C,2OV,5 CM Partners
2018-06-27T16:19:00Z,4A,3HY,F,G,A03,C,2V6,Mating Partners
2018-06-27T16:19:00Z,4A,3HY,F,G,A03,C,2NH,5 CM Partners
2018-06-27T16:19:00Z,4A,3HY,F,G,A03,C,3N6,5 CM Partners
2018-06-27T16:19:00Z,4A,3HY,F,G,A03,C,2T2,5 CM Partners
2018-06-27T16:19:00Z,4A,3HY,F,G,A03,C,2OV,5 CM Partners
2018-06-27T16:19:00Z,4A,3N6,F,S,A03,C,2NH,5 CM Partners
2018-06-27T16:19:00Z,4A,3N6,F,S,A03,C,2V6,5 CM Partners
2018-06-27T16:19:00Z,4A,3N6,F,S,A03,C,3HY,5 CM Partners
2018-06-27T16:19:00Z,4A,3N6,F,S,A03,C,2T2,5 CM Partners
2018-06-27T16:19:00Z,4A,3N6,F,S,A03,C,2OV,5 CM Partners
2018-06-27T16:19:00Z,4A,2T2,M,S,A03,C,2NH,5 CM Partners
2018-06-27T16:19:00Z,4A,2T2,M,S,A03,C,2V6,5 CM Partners
2018-06-27T16:19:00Z,4A,2T2,M,S,A03,C,3HY,5 CM Partners
2018-06-27T16:19:00Z,4A,2T2,M,S,A03,C,3N6,5 CM Partners
2018-06-27T16:19:00Z,4A,2T2,M,S,A03,C,2OV,5 CM Partners
2018-06-27T16:19:00Z,4A,2OV,M,S,A03,C,2V6,5 CM Partners
2018-06-27T16:19:00Z,4A,2OV,M,S,A03,C,3HY,5 CM Partners
2018-06-27T16:19:00Z,4A,2OV,M,S,A03,C,3N6,5 CM Partners
2018-06-27T16:19:00Z,4A,2OV,M,S,A03,C,2T2,5 CM Partners
2018-06-27T16:25:00Z,4A,2NS,M,S,A03,B,,
2018-06-27T16:27:00Z,4A,3YY,F,M,A05,B,2LO,5 CM Partners
2018-06-27T16:27:00Z,4A,2LO,M,S,A05,B,3YY,5 CM Partners
2018-06-27T16:28:00Z,4A,3PW,F,S,A08,C,,
2018-06-27T16:28:00Z,4A,3NV,F,S,A11,B,,
2018-06-27T16:28:00Z,4A,2FF,M,S,A13,C,,
2018-06-27T16:30:00Z,4A,3NL,F,S,A13,C,,
2018-06-27T16:30:00Z,4A,3T7,F,S,A15,B,,
2018-06-27T16:31:00Z,4A,3VP,F,S,A17,C,UKM,Touch Partners
2018-06-27T16:31:00Z,4A,UKM,M,S,A17,C,3VP,Touch Partners
2018-06-27T16:32:00Z,4A,3KM,F,S,B13,C,,
2018-06-27T16:33:00Z,4A,2FA,M,S,C04,B,,
2018-06-27T16:33:00Z,4A,2LY,M,S,C09,C,,
2018-06-27T16:34:00Z,4A,3SV,F,S,LEG,,,
2018-06-27T16:35:00Z,4A,2NL,M,S,LEG,,,
2018-06-27T16:56:00Z,4A,2OY,M,S,LEG,,,
2018-06-27T16:36:00Z,4A,2PH,M,S,LEG,,,
2018-06-27T16:37:00Z,4A,3NY,F,S,M,,,
2018-06-27T16:38:00Z,4A,2HP,M,S,M,,,
2018-06-27T16:38:00Z,4A,3W9,F,S,M,,,
2018-06-27T16:38:00Z,4A,2VW,M,S,W,,,
2018-06-27T21:20:00Z,1B,3AP,F,S,A01,B,3XB,5 CM Partners
2018-06-27T21:20:00Z,1B,3XB,F,G,A01,B,3AP,5 CM Partners
2018-06-27T21:20:00Z,1B,3XB,F,G,A01,B,2N9,Mating Partners
2018-06-27T21:20:00Z,1B,2N9,M,G,A01,B,3XB,Mating Partners
